brightness,saturation,contrast,sharpness,score
0.833914596192704,0.6057779665791647,0.5907744337264309,1.2207109002121632,1
0.9796961197751486,1.4872721367647814,1.2964996677174137,1.2912547748994574,128
1.05314801370556,0.717376680028912,0.9896066247509854,1.4134981740720631,1
1.3028942076653158,0.6873337210983147,0.8463845967076615,1.0783662913152414,1
1.3374779396088503,0.7705537159547643,0.8997210290340777,1.4077849434581442,1
1.468010992995206,1.2218900410957279,1.1323772809820007,1.126966385994646,1
0.9433292459438803,1.2615941374920783,1.032665335552407,1.1446296763764843,1
0.9109207079290044,0.5156625910266645,1.3114374671209517,1.4721341590665635,1
1.0721040356111777,1.012486148293014,1.1042906553049643,1.037904161250644,4
0.9365155791940658,0.7508432350938316,0.6114842875079948,1.4278017037172757,1
1.2566139187728989,1.1369140586974025,1.0257778233790704,1.4136612438676213,4
0.8473926607876462,0.8380407392385142,0.8169809503502008,1.292575026729061,1
1.111191255984952,0.6410492297700086,0.8960922748686065,0.7747942149025623,2
1.4451127255155238,0.8955829041081699,1.193922434366317,1.4946762672371054,2
1.1160958931395561,1.3610499977209591,0.6777358490275422,1.0025838651954426,2
1.3262774085329996,1.334031778626863,1.1436330655150475,0.5582845382715546,2
0.6923642136574499,0.9166092079156001,0.9127998743100716,1.4753704606415967,1
0.7938424163946894,1.2669822067525187,0.7857572786429674,1.4619896228430491,2
1.3318821729905204,1.3742002939263558,0.9227686674836927,0.6539857587287904,2
1.2540341942743969,0.8637720226873565,1.3871836695635302,1.4294458929810014,2
1.4765427292719306,1.058655342268433,0.5996089997840205,1.4225477578181756,2
0.8210188633771724,0.823464389360236,0.5131856564315956,1.1829019428675691,1
0.8930414029131979,0.5288968243008706,0.6967745338423832,0.8430881401788018,1
1.0587986385501762,0.9576186637378067,0.8448653827155232,1.051073805638358,1
0.5524597237139965,1.2529436431363523,0.5492931274860497,1.4282695104810035,1
0.8918657916604384,1.2929736703800794,0.6516544427624783,1.0194777932778991,2
1.0902256062259648,0.8855928198342102,1.097432680133139,0.5005374228003675,2
1.2361806440327419,0.9297326791355545,1.3652483671733715,1.1900527970590384,16
1.1163758893095383,0.6420762434870014,1.4224382887717955,1.3485167961384765,4
0.8704949239001691,0.8499696678559852,1.3855423403626954,1.2338136147050165,8
1.0725022880738124,0.6874359282964702,1.1551270533163576,0.8924981329314327,4
1.1425124493146697,1.0302847937612016,1.2766820784487298,0.9007643028193535,8
1.052332399285918,0.6725402092288357,1.0661721135640227,0.941550699863074,2
0.7857424684239045,0.6347743941971282,0.886344731898175,0.5790810158854848,1
1.3067002133399925,1.281917065475998,1.0509148620126953,1.452633368949804,4
0.8303475310946977,1.280944603438813,0.6148858620668664,1.0073733808596947,1
0.5143682817524731,1.426328511968277,1.1714668090189662,1.4362237032104166,2
0.9446355063929841,1.2944244067158417,1.1571572902242995,1.4202288124852696,16
0.9829035881377772,0.9919049463433266,1.369378890944712,1.205199684238194,32
1.4771486825338436,0.9368603265670754,1.1184596132806535,0.97678296663865,1
1.3765658282450555,1.472189956878146,1.1114096493539987,1.2150210374507138,1
0.9792515435063978,1.4424343117986362,1.215548478584709,1.1640518512115818,4
0.9423730828973027,0.7012549581504014,1.1428141818047761,0.7487526513550564,2
0.9464124598621436,0.6087590476267597,0.7519699633624941,0.8974861065400485,2
0.8237921205693584,0.9642254273339116,1.2584619645223252,0.718474504235833,8
1.2785818196558578,0.6765679000746375,1.230626721775523,1.1470102770812831,2
0.7544870068500619,0.8528478266479907,0.897564472769112,1.3318963358257747,1
0.7967617328249829,0.9079872064831246,1.057325266308227,0.8258613631072945,4
1.215059428282801,1.470424985731778,0.7528654483952747,0.9365746218179418,1
1.0526327201456638,1.4305411476003913,1.4813254733628944,0.878733312133531,1
0.6783381751982399,1.4767551820438454,1.1342490177275786,0.9960242736439475,1
0.644590878156594,0.8146955191567105,1.224199394404013,0.8155987380552103,2
1.239611051749181,0.8627303639820301,0.6833829241304064,1.2107980794256892,1
0.5404982700374433,1.1158954339720897,1.2070306595919962,0.6547658393822947,2
0.5277793265695722,0.6214058782839308,0.540124924135288,0.8518792102406006,1
0.5078389011653865,0.6622429782653214,0.5923957389695085,0.5939036417263228,1
0.8505079443474278,0.9535369422598099,1.2027209493774542,0.5493221537193933,4
1.119546130131851,0.9455723781875489,0.5664751482969823,1.1462139918876395,1
0.5124851155482218,1.4711174747605695,0.9876076176077349,0.6131269869834959,1
0.7682076813944996,0.736194261666222,0.7968018638712203,1.2356747047071899,1
