brightness,saturation,contrast,sharpness,score
1.110827677447821,1.3778148427216323,1.2937879249967312,1.0537218258124779,16
1.4958575778999357,0.9444407960410734,0.548875075612504,1.3395310538402048,1
0.7471812392649586,1.4942673484208613,1.3983192757716552,1.2822703608878552,128
1.2472679749181206,0.7104148969013868,1.0677797318292943,0.7078208249956972,2
1.3524997822759075,1.1844780861649185,0.7906826695727878,0.7723817069011275,2
0.7894396999940743,1.0300746386352835,0.6335630131148196,0.9125194764359741,2
0.948755018855354,1.455020846969913,0.6219761921724674,0.5555938402842325,8
1.2139704745072042,1.4163863678393285,0.8309975260111038,1.4228617775066157,2
0.7734091658606527,1.1235485586768976,1.4234047827636265,0.6404549785836896,8
0.8012359233655559,1.4678371075772987,0.9974090179518796,1.3626373562562049,8
1.236706666926001,0.7048781594876271,0.9531145197856535,0.712437870496553,1
1.3501873068716028,0.5941242842172412,1.4760937961502276,0.5931334594521469,1
0.8871119565685707,0.909896402291662,0.6339007717027999,1.4292810480699418,1
1.4218302993553196,0.7178796247979806,0.5836694774936595,0.8477141358205297,1
1.0971870243783728,0.6516207251283399,1.1936290397523817,0.542574225385428,2
0.5985964759560787,0.8284454158533295,1.2679951550411745,1.0851160012831844,2
0.970647428625385,0.7186954995877423,1.2160836238145554,0.7160267326315588,2
0.7169306601090245,1.2774670803161339,1.2382725657728175,1.1658754703899838,8
0.6021953149377877,0.7226222329058628,1.0939567716244216,0.7088221247304525,1
1.4208049212856726,1.122948384413357,0.5957672812323194,1.4759855544324505,1
0.548203775243955,0.9758954563231704,0.9523193942884124,0.7932654049124996,1
0.7308776847007995,0.6316523974878681,1.3917217754030773,0.8634144544583452,1
0.7057024240335927,0.9585855143071845,1.3558150071842983,0.8807285244321834,1
0.5763799253648739,1.051744542237463,0.686042658785329,1.2743511077444207,1
0.7917991229343422,0.6090378220257763,0.899502645688052,0.6599920159190138,1
1.2088729303205303,1.0905808601105613,0.5587323287736244,1.1841404188919247,1
1.4845616461842805,1.2632234698705456,0.7067178625227901,1.4845244013066163,2
0.5244327697009288,0.9693053947094548,1.0804987952643477,0.9738647405140646,1
0.7634374882197883,0.7111215752261943,1.1079734563736756,0.897539724315614,2
1.4493998596118176,1.326929449951845,0.9814221863621846,0.6415764061415624,1
1.1541145446986956,0.7304697730631609,0.8354106565869602,1.1403921844657303,1
0.6975938717689782,0.8770386852893408,1.0251649931034992,0.9983909981640585,1
0.8278467387841101,0.9228075552560563,1.2462550568981485,1.1202881372069005,4
0.9166051050231071,1.3709384707778143,0.5939711048777199,1.246456013948733,2
1.4007851769091342,1.414074106970188,0.5646061798891203,1.37932968055769,1
1.4013248785176378,0.6382075009230092,0.5148485420255514,1.4568691325150558,1
0.8368774623558405,1.116243898217089,0.6774881865403974,1.3705438244200205,1
0.9517698475124512,0.603046509695694,1.0150829085897235,0.7014554161767623,2
0.7628051126268413,1.1672741930947237,1.3445035411202726,1.2615845989185015,4
0.9534973507402288,1.0332713734872243,0.6361393834738062,1.2995102064997013,4
0.8014343239378652,0.8961088349805844,1.1812507916115584,1.3429194732844452,1
0.8707434111337531,0.5106694278478314,1.3409722691676393,1.360246642357378,2
1.0735047241081452,0.5138794913478081,1.476971039257112,1.2935728772566706,4
1.371295532280769,0.9324331416966385,0.7767802849841727,0.5353556711068337,1
1.1034386905762186,1.1989919797480053,1.4316248131479847,0.6825983371541017,8
0.9354684192418437,0.5660741547570284,0.587798126086649,1.4330009652978335,1
1.3553774592206396,1.173885524288153,0.5801486659700337,1.3282164163477805,1
0.5673210935637363,0.7670353009905608,1.0652662686869512,1.2138646604908432,1
0.6252394910642908,0.6104871752803548,0.7989081549172974,1.2205690303801333,2
1.425170170999349,0.850320549303396,1.3989348989964028,1.1748721529336619,4
0.5115112500935646,1.312288730322695,1.4756665183369013,0.7778592468560361,2
1.258443823639575,1.1523892386008239,1.3187451116091538,0.7355592933130338,1
1.4724465759623802,0.9329611408558784,1.2728167159008112,1.394336193263293,1
0.9386167269801329,1.2187650031894828,0.9074213371275729,0.649916618918996,16
0.9947929942477187,0.5743344163832733,1.3691850184937817,1.402572909114466,2
1.1272581898174479,0.5501141593641291,0.7687077141882127,1.4551397396920738,1
1.140153244318086,1.0132255426980747,0.5495499089974909,1.011264531219196,1
0.8807483181616563,0.8977484814264924,0.900343338958419,0.9253422445930166,1
0.7674123690061008,0.7791825033114796,0.5935925456577701,1.0582920405319367,1
0.5149692784707065,1.3223600119244536,0.9338652479385299,1.3526526829798222,1
0.9653457006945204,0.5036571491012,0.5178482401508515,1.0374591266274609,1
1.255587239407064,0.861178467474123,0.9706454530121811,1.2680330774007889,1
0.934351942507459,1.1496562775799666,1.471387117925152,1.0777247438087922,64
1.4092820728494484,0.9416665936563932,1.3935460011237204,1.1198462900128128,1
1.0599438921171986,1.0471616596216244,0.7694480639571105,1.43201932631065,4
0.7459712317813052,0.5041079902812159,1.4769685697871853,0.9740011628671316,1
0.7348137912227742,1.1872437793680286,0.7873895882158184,1.428889384509491,8
1.2585189321159636,1.1491702606626726,1.148150422592792,0.726696289875471,4
0.7906692516308815,0.8870052605528528,0.9941332183590211,1.2565002714672375,2
0.8105964077595166,1.1190485994550041,1.3996208451126582,1.0424170722181558,8
0.6723708628368759,0.53170790174423,1.4515219884271122,1.2374332110603703,1
0.9057366675435452,0.7128963868445422,0.8254031991656388,1.2161338472393388,1
0.8644445639173124,1.1974720203290454,0.6391583794207003,1.2973625046014055,2
0.9979245828911185,1.275834147242895,0.7034625149836155,0.8377344733358509,4
1.4140727743115802,0.7113011749551692,1.1696641813263597,0.5552062717213996,2
1.2617077105435488,1.0904746293382126,0.5988267759807148,1.498709038472207,1
0.8973068391396487,0.8644490968640007,1.4435029647818665,1.4686556878998638,8
1.4045136397942364,1.1379380917285093,1.4280899865058985,0.5511562291132823,2
0.5646515979391277,1.4029829571005683,1.3281602718571826,1.0706008661543454,4
0.8283797944218382,1.12679733218213,0.5483061344641639,0.8377445047014792,1
0.7847753303348254,1.402021527405387,0.7655705242917863,1.1866041354625887,4
1.1530159178412909,0.9290001017493028,0.5274334167802971,0.8450516990875836,1
0.5406191793542509,1.0020727937328178,0.947922119022047,0.874584523483643,1
1.2100445282468626,1.0634609358329672,1.2568928014864114,1.0472247751179844,4
1.2678838551335019,1.3801454651336682,0.8131727867331564,1.3521701435599534,2
0.6692138964087945,1.0339569384841327,0.9679029475532356,0.9773752511241895,2
